kpointindex: 1 K=      0.000000     -3.627599      0.000000
   mode=  51   Re <S_r> -0.00000000 -0.81379877 -0.00000374   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.8138   Im|<S_r>|  0.0000   E_r=   4.86982221  0.00000000
   mode=  52   Re <S_r>  0.00000000 -0.07610488 -0.00011333   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0761   Im|<S_r>|  0.0000   E_r=   4.56329670  0.00000000
   mode=  53   Re <S_r> -0.00000000  0.07590423  0.00006090   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0759   Im|<S_r>|  0.0000   E_r=   4.56329670 -0.00000000
   mode=  54   Re <S_r>  0.00000000 -0.41769365 -0.00005199   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.4177   Im|<S_r>|  0.0000   E_r=   4.54386653  0.00000000
   mode=  55   Re <S_r> -0.00000000  0.41773665  0.00015158   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.4177   Im|<S_r>|  0.0000   E_r=   4.54386653 -0.00000000
   mode=  56   Re <S_r> -0.00000000 -0.03584985 -0.00005160   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0358   Im|<S_r>|  0.0000   E_r=   2.58377674  0.00000000
   mode=  57   Re <S_r>  0.00000000  0.03596040  0.00000449   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0360   Im|<S_r>|  0.0000   E_r=   2.58377674  0.00000000
   mode=  58   Re <S_r> -0.00000000  0.00029047 -0.00000003   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0003   Im|<S_r>|  0.0000   E_r=   2.36937982  0.00000000
   mode=  59   Re <S_r>  0.00000000 -0.00019173  0.00000142   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0002   Im|<S_r>|  0.0000   E_r=   1.97524599  0.00000000
   mode=  60   Re <S_r>  0.00000000 -0.79007225  0.00000490   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.7901   Im|<S_r>|  0.0000   E_r=   1.89485959 -0.00000000
   mode=  61   Re <S_r> -0.00000000  0.79027284 -0.00000633   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.7903   Im|<S_r>|  0.0000   E_r=   1.89485959  0.00000000
   mode=  62   Re <S_r> -0.00000000 -0.69841397  0.00000146   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.6984   Im|<S_r>|  0.0000   E_r=   0.46793200  0.00000000
   mode=  63   Re <S_r> -0.00000000  0.69827348 -0.00000115   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.6983   Im|<S_r>|  0.0000   E_r=   0.46793200 -0.00000000
   mode=  64   Re <S_r>  0.00000000  0.00006760 -0.00000029   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0001   Im|<S_r>|  0.0000   E_r=   0.11579781 -0.00000000

kpointindex: 3 K=      0.000000     -3.504629      0.000000
